genotype,cell_group,timepoint.bin.n,cells_per_embryo,cells_per_embryo_cv,cells_per_embryo_cv.stderr,num_embryos,total_cells,model_fit,model_sd,model_fit_lower,model_fit_upper,expected_cv,cv_test_stat,cv_z_stat_p_val,cv_rel
34C,"neurons (differentiating, contains peripheral)",2,45.1386176470588,0.208715231345273,0.0190530067171192,4080,37628,0.359713187956709,0.124479516939583,0.110754154077543,0.608672221835875,0.359713187956709,-1.19907010104449,0.884749655608134,0.580226798274607
34C,"neurons (differentiating, contains peripheral)",3,68.60390625,0.253723329596943,0.0231616651642606,3840,37628,0.383759171433765,0.167356452236232,0.0490462669613013,0.71847207590623,0.383759171433765,-0.769663252519517,0.77925016317275,0.661152484379735
34C,"neurons (differentiating, contains peripheral)",4,79.7772051282051,0.250939404887613,0.0229075287706446,4680,37628,0.414819110461255,0.228607543536105,-0.042395976610955,0.872034197533464,0.414819110461255,-0.713288339339059,0.762166324212187,0.604936943740568
34C,"neurons (gabaergic, glutamatergic; contains Purkinje)",1,13.3664666666667,0.280356129629684,0.0255928960555034,1800,19067,0.375190732124326,0.105383374942981,0.164423982238364,0.585957482010289,0.375190732124326,-0.874482509767946,0.809072229470537,0.747236287107386
34C,"neurons (gabaergic, glutamatergic; contains Purkinje)",2,18.6023529411765,0.358421594304128,0.0327192653828893,4080,19067,0.387687005728484,0.136303494870048,0.115080015988388,0.660293995468581,0.387687005728484,-0.208776818072566,0.582688765477949,0.924512787398264
34C,"neurons (gabaergic, glutamatergic; contains Purkinje)",3,24.73871875,0.287286718551,0.0262255693703368,3840,19067,0.407998943011277,0.180249031796895,0.0475008794174863,0.768497006605068,0.407998943011277,-0.66271906386666,0.746244751057238,0.704135938271438
34C,"neurons (gabaergic, glutamatergic; contains Purkinje)",4,29.1272051282051,0.281305764776676,0.0256795854874047,4680,19067,0.436809520117081,0.243372853351377,-0.0499361865856731,0.923555226819835,0.436809520117081,-0.635425292843779,0.737424461790255,0.644000993158932
34C,"neurons (gabaergic, glutamatergic)",1,10.1276666666667,0.319617084197938,0.0291769144632064,1800,24668,0.397077817915166,0.112877514900405,0.171322788114355,0.622832847715976,0.397077817915166,-0.664400464314713,0.746782982116306,0.804923039710626
34C,"neurons (gabaergic, glutamatergic)",2,14.7171764705882,0.351240511001198,0.0320637251641663,4080,24668,0.400946608916318,0.141972309494998,0.117001989926322,0.684891227906314,0.400946608916318,-0.341510012414269,0.633640165679211,0.876028137388503
34C,"neurons (gabaergic, glutamatergic)",3,27.267625,0.27810762008974,0.0253876361562045,3840,24668,0.404390271878289,0.178319134168632,0.0477520035410245,0.761028540215553,0.404390271878289,-0.701113353116588,0.758383861160623,0.687720846493169
34C,"neurons (gabaergic, glutamatergic)",4,47.3721282051282,0.290342942847636,0.0265045632016805,4680,24668,0.423334367284773,0.234305874869757,-0.045277382454741,0.891946117024287,0.423334367284773,-0.564000470655357,0.71362309408341,0.685847796175558
34C,notochord,1,3.29166666666667,1.16620227129009,0.106459215099891,1800,16278,0.645531791005603,0.203384836903816,0.238762117197971,1.05230146481323,0.645531791005603,2.26809869382857,0.0116615959862149,1.80657604712759
34C,notochord,2,10.6003235294118,1.35889789707089,0.124049838595344,4080,16278,0.426820773853248,0.153147926981297,0.120524919890655,0.733116627815841,0.426820773853248,4.72930608759418,1.12644257221906e-06,3.18376700553501
34C,notochord,3,15.113,0.846702364252575,0.0772929973990152,3840,16278,0.433666704405112,0.194078909175559,0.0455088860539946,0.821824522756229,0.433666704405112,1.97715649370143,0.0240119718160546,1.9524264963206
34C,notochord,4,11.6206666666667,0.711682356218999,0.0649674133799288,4680,16278,0.493767883447269,0.282338230915631,-0.0709085783839925,1.05844434527853,0.493767883447269,0.752164562147891,0.225976051010112,1.44132978283308
34C,olfactory vesicle/bulb,1,5.69333333333333,0.48866694306728,0.044608984637507,1800,3724,0.476457803510353,0.140769602864023,0.194918597782307,0.757997009238399,0.476457803510353,0.0826792693188918,0.467053284555939,1.02562480762614
34C,olfactory vesicle/bulb,2,4.80467647058824,0.521745414489197,0.0476286221317693,4080,3724,0.558933416576524,0.212331336818237,0.13427074294005,0.983596090212997,0.558933416576524,-0.170894749675463,0.567846737457004,0.933466132128754
34C,olfactory vesicle/bulb,3,5.08084375,0.548683453094748,0.0500877173649702,3840,3724,0.591041769707089,0.282423392899896,0.0261949839072966,1.15588855550688,0.591041769707089,-0.14767715549745,0.558701219396613,0.928332786643263
34C,olfactory vesicle/bulb,4,5.16125641025641,0.555185230278609,0.0506812457028824,4680,3724,0.637328505342914,0.38465437879312,-0.131980252243325,1.40663726292915,0.637328505342914,-0.211721018599676,0.583837655330045,0.871113131806166
34C,pectoral fin bud (osteoblast+),1,15.313,1.30055680499275,0.118724049901897,1800,6853,0.366829693665258,0.102544610056303,0.161740473552651,0.571918913777864,0.366829693665258,5.9519206031581,1.32506972061464e-09,3.54539675345788
34C,pectoral fin bud (osteoblast+),2,5.21511764705882,0.592519192105892,0.054089354545189,4080,6853,0.537652583182275,0.202575780943569,0.132501021295136,0.942804145069413,0.537652583182275,0.261677515857367,0.396785038207003,1.10204844287899
34C,pectoral fin bud (osteoblast+),3,4.8893125,0.539310151792075,0.0492320559380091,3840,6853,0.601939988639498,0.288745492508061,0.0244490036233767,1.17943097365562,0.601939988639498,-0.213817535182632,0.584655324964986,0.895953354105983
34C,pectoral fin bud (osteoblast+),4,4.90023076923077,0.488508452698613,0.044594516512496,4680,6853,0.653108401055755,0.396224059517499,-0.139339717979243,1.44555652009075,0.653108401055755,-0.412815006130418,0.660128921895699,0.747974535175072
34C,periderm,1,189.897933333333,0.335205467622624,0.0305999326693298,1800,291725,0.318181160576084,0.0863066676673342,0.145567825241415,0.490794495910752,0.318181160576084,0.185914308030152,0.426255980815085,1.05350507558561
34C,periderm,2,211.093852941176,0.189082339839726,0.0172607771260126,4080,291725,0.345168661177644,0.118407411825936,0.108353837525772,0.581983484829517,0.345168661177644,-1.30442730386279,0.903956034609362,0.547796950031953
34C,periderm,3,244.45534375,0.314352763991536,0.028696349975377,3840,291725,0.374340721550753,0.162392735456086,0.0495552506385815,0.699126192462924,0.374340721550753,-0.363764650922676,0.641983119361524,0.839750382190029
34C,periderm,4,279.235538461538,0.29663850450649,0.0270792667238004,4680,291725,0.406110078560736,0.222805098998305,-0.0395001194358733,0.851720276557345,0.406110078560736,-0.487744200285594,0.687134480150015,0.730438667165771
34C,periocular mesenchyme,1,1.22453333333333,1.09934516368238,0.100356024105508,1800,3495,2.17632327527453,0.886828502126505,0.402666271021521,3.94998027952754,2.17632327527453,-1.20671340909775,0.8862287333827,0.505138724642692
34C,periocular mesenchyme,2,2.96629411764706,0.829382417900171,0.0757119098470167,4080,3495,0.758777909025617,0.307515859714943,0.143746189595732,1.3738096284555,0.758777909025617,0.222938798545508,0.411791569659433,1.09305029579106
34C,periocular mesenchyme,3,4.704125,0.649933499824567,0.0593305397886993,3840,3495,0.613535660177969,0.29549883385617,0.0225379924656295,1.20453332789031,0.613535660177969,0.12076409313586,0.451938945712166,1.05932473368547
34C,periocular mesenchyme,4,5.57566666666667,0.563553659227279,0.0514451752538934,4680,3495,0.615945926033829,0.369073586520228,-0.122201247006628,1.35409309907429,0.615945926033829,-0.140596855868431,0.555905783890792,0.914940152061868
34C,"pharyngeal arch (contains muscle, early cartilage)",1,1.3902,0.905075200776298,0.0826216839506159,1800,10774,1.72809199956893,0.670631539072948,0.386828921423037,3.06935507771483,1.72809199956893,-1.21801766028387,0.88839136914825,0.52374248651233
34C,"pharyngeal arch (contains muscle, early cartilage)",2,3.63326470588235,0.625664546007952,0.0571150975466307,4080,10774,0.655273023991955,0.257450658699963,0.14037170659203,1.17017434139188,0.655273023991955,-0.112276650274009,0.544697972446284,0.954815051284079
34C,"pharyngeal arch (contains muscle, early cartilage)",3,11.704875,0.447542142922776,0.0408548211855009,3840,10774,0.453925513136495,0.205117992156928,0.0436895288226379,0.864161497450352,0.453925513136495,-0.0305209605241456,0.512174211456973,0.985937405964226
34C,"pharyngeal arch (contains muscle, early cartilage)",4,20.0792051282051,0.428941495804643,0.0391568221837017,4680,10774,0.453120967701304,0.254427622640807,-0.0557342775803095,0.961976212982917,0.453120967701304,-0.0939288989374783,0.537417181358057,0.94663793198685
34C,pharyngeal arch (early),1,53.3444666666667,0.139916950630118,0.0127726116729087,1800,31422,0.328509501700884,0.0897127728628492,0.149083955975186,0.507935047426583,0.328509501700884,-2.08119476759937,0.981291958852511,0.425914470983905
34C,pharyngeal arch (early),2,58.7108235294118,0.27822168525175,0.0253980488332477,4080,31422,0.355373930335077,0.122662407301028,0.110049115733021,0.600698744937133,0.355373930335077,-0.615916018023476,0.731025025441965,0.782898410666813
34C,pharyngeal arch (early),3,64.2754375,0.303938099408845,0.027745625521912,3840,31422,0.384652913479968,0.167828823606271,0.0489952662674257,0.72031056069251,0.384652913479968,-0.474494844525203,0.682426463257234,0.790161958372047
34C,pharyngeal arch (early),4,62.6132051282051,0.249231606887773,0.0227516288559489,4680,31422,0.418210750249971,0.230874259318869,-0.043537768387766,0.879959268887709,0.418210750249971,-0.72838165153327,0.766810003983983,0.595947394319259
34C,pharyngeal arch (NC-derived),1,14.7516,0.271400968556787,0.0247754054345504,1800,8403,0.368996523462912,0.103278996856192,0.162438529750527,0.575554517175297,0.368996523462912,-0.918900163022296,0.820926102669825,0.735510909451877
34C,pharyngeal arch (NC-derived),2,9.24394117647059,0.709242815726277,0.0647447148202937,4080,8403,0.4410539470513,0.15935754401303,0.12233885902524,0.75976903507736,0.4410539470513,1.55916633117912,0.0594785087174096,1.60806364044121
34C,pharyngeal arch (NC-derived),3,1.23046875,1.26708681449486,0.115668671769366,3840,8403,2.54373229068913,1.65544663457468,-0.76716097846024,5.85462555983849,2.54373229068913,-0.769303279364455,0.779143354548389,0.498121134497053
34C,pharyngeal arch (NC-derived),4,0.410307692307692,2.4410289616221,0.222834437633973,4680,8403,129.80015228912,241.371793090926,-352.943433892733,612.543738470973,129.80015228912,-0.527646861394356,0.70112776925744,0.0188060562223756
34C,posterior spinal cord progenitors,1,5.60873333333333,1.0474456943259,0.0956182724239927,1800,5553,0.479458591009322,0.141844555434525,0.195769480140271,0.763147701878372,0.479458591009322,3.32032840188611,0.000449558070586886,2.18464266563853
34C,posterior spinal cord progenitors,2,7.95391176470588,1.09262779950219,0.0997428154574302,4080,5553,0.45977891704451,0.16759149769244,0.124595921659631,0.794961912429389,0.45977891704451,3.24492921938876,0.000587399103327502,2.37641996837453
34C,posterior spinal cord progenitors,3,8.45784375,0.600436896367995,0.0548121387498571,3840,5553,0.490614843072198,0.225374437726172,0.0398659676198533,0.941363718524542,0.490614843072198,0.473485259083894,0.317933507652067,1.22384576179575
34C,posterior spinal cord progenitors,4,5.21194871794872,0.654351374195378,0.0597338346968854,4680,5553,0.634488701994335,0.382578646964318,-0.130668591934301,1.39964599592297,0.634488701994335,0.0512963911182251,0.47954467189552,1.03130500533518
34C,red blood cell,1,10.6496,0.717579890777966,0.0655057821651976,1800,4058,0.392550219085907,0.11131992001124,0.169910379063427,0.615190059108386,0.392550219085907,2.51642629721849,0.00592758463413223,1.82799513511653
34C,red blood cell,2,10.2059705882353,0.623959014050708,0.0569594044923759,4080,4058,0.430523674759578,0.154759262717583,0.121005149324412,0.740042200194744,0.430523674759578,1.17298608392753,0.120400693148126,1.44930244405061
34C,red blood cell,3,7.36590625,0.695077739278474,0.0634516261704192,3840,4058,0.511421914473023,0.237007104738764,0.0374077049954957,0.98543612395055,0.511421914473023,0.748534732278165,0.227068841721204,1.35910824234955
34C,red blood cell,4,6.27530769230769,0.707789064163903,0.0646120060663402,4680,4058,0.587439374271157,0.348479768170189,-0.109520162069221,1.28439891061153,0.587439374271157,0.339568912163542,0.367090596445619,1.20487167725532
34C,retinal neuron,1,9.9044,0.407785036445729,0.0372255105123987,1800,24211,0.399177800145173,0.113601235312762,0.17197532951965,0.626380270770696,0.399177800145173,0.0720000389014709,0.471300938447101,1.02156241228201
34C,retinal neuron,2,12.4469705882353,0.408099104831266,0.0372541809022916,4080,24211,0.412896511515015,0.147115342640244,0.118665826234528,0.707127196795503,0.412896511515015,-0.0316120050339521,0.512609265228574,0.988381091750698
34C,retinal neuron,3,21.00771875,0.446321604997929,0.040743401826546,3840,24211,0.414999547045109,0.184003206898722,0.0469931332476649,0.783005960842554,0.414999547045109,0.166199953577337,0.433999797989605,1.0754749208182
34C,retinal neuron,4,31.1604102564103,0.424313165057971,0.0387343153247772,4680,24211,0.434496779921787,0.241812424919012,-0.0491280699162373,0.918121629759812,0.434496779921787,-0.0415835843604693,0.516584670147642,0.976562277709746
34C,retinal pigmented epithelium (early),1,5.63446666666667,0.590009761359226,0.053860275907448,1800,5870,0.478534279457228,0.141513293136292,0.195507693184643,0.761560865729813,0.478534279457228,0.736217772899313,0.230799088914598,1.23295192567696
34C,retinal pigmented epithelium (early),2,5.98385294117647,0.566513125306342,0.0517153363088391,4080,5870,0.507164743316161,0.188742061745663,0.129680619824834,0.884648866807488,0.507164743316161,0.303263818096608,0.380844408777195,1.1170199284795
34C,retinal pigmented epithelium (early),3,5.5801875,0.640979676075054,0.0585131712481102,3840,5870,0.566881077591686,0.268496025056528,0.0298890274786304,1.10387312770474,0.566881077591686,0.269647578313005,0.393715696713071,1.13071277453494
34C,retinal pigmented epithelium (early),4,6.69961538461539,0.550519877539191,0.0502553592138661,4680,5870,0.573556361242654,0.338526067735331,-0.103495774228007,1.25060849671332,0.573556361242654,-0.0673116847426536,0.526833212546021,0.959835710559372
34C,support cells/otic vesicle,1,12.6282,0.649239844975979,0.0592672180540836,1800,8583,0.379099750644827,0.1067151955945,0.165669359455827,0.592530141833828,0.379099750644827,2.21301921851769,0.0134481603477513,1.71258314961078
34C,support cells/otic vesicle,2,9.26817647058824,0.340951770527555,0.0311244959565445,4080,8583,0.440758383567298,0.159228159704592,0.122302064158115,0.759214702976481,0.440758383567298,-0.615172710623839,0.730779666132098,0.773557085331075
34C,support cells/otic vesicle,3,8.4938125,0.42662194308406,0.0389450769589708,3840,8583,0.490033069653788,0.225050662176816,0.039931745300155,0.940134394007421,0.490033069653788,-0.277637332453639,0.609354614404992,0.870598270817664
34C,support cells/otic vesicle,4,9.29876923076923,0.432364720666264,0.0394693184297222,4680,8583,0.519562041629726,0.300306708422878,-0.081051375216029,1.12017545847548,0.519562041629726,-0.287885086498999,0.613282648436284,0.832171494495735
34C,xanthophore,1,8.99026666666667,0.510868492792478,0.0466356995701843,1800,7029,0.409008321879287,0.116999812613077,0.175008696653134,0.64300794710544,0.409008321879287,0.808723711632135,0.209337042997769,1.24904180542139
34C,xanthophore,2,7.629,0.475696599996943,0.0434249597244729,4080,7029,0.465650188761335,0.170188069850917,0.125274049059501,0.80602632846317,0.465650188761335,0.0571986047199789,0.47719349480736,1.02157501806739
34C,xanthophore,3,8.78034375,0.441698917327558,0.0403214101076522,3840,7029,0.485591715252529,0.222581592780046,0.0404285296924374,0.930754900812621,0.485591715252529,-0.194040518003537,0.576927921994325,0.909609664773328
34C,xanthophore,4,8.93125641025641,0.422707837689471,0.038587769656126,4680,7029,0.525039244680894,0.304146875342871,-0.0832545060048486,1.13333299536664,0.525039244680894,-0.333778300685029,0.630726570575321,0.805097603601771
WT,anterior migratory muscle,1,29.1682608695652,0.21507929977386,0.0310440229053886,1104,21587,0.34083101588819,0.0938058975892084,0.153219220709773,0.528442811066607,0.34083101588819,-1.27267085206582,0.898432567514685,0.631043801026657
WT,anterior migratory muscle,2,33.6612857142857,0.239433759914735,0.0345592864349641,672,21587,0.366210280099542,0.127208914114288,0.111792451870966,0.620628108328119,0.366210280099542,-0.961741314842025,0.831910218287525,0.653814960764216
WT,anterior migratory muscle,3,28.279,0.23365144081368,0.0337246805625805,384,21587,0.403135298289615,0.177648833301137,0.0478376316873416,0.758432964891888,0.403135298289615,-0.937298579924457,0.825697503384834,0.579585667156895
WT,anterior migratory muscle,4,23.377,0.242352179137274,0.0349805239658993,96,21587,0.445639273315596,0.249346403661791,-0.0530535340079861,0.944332080639177,0.445639273315596,-0.807373597392909,0.790274363189096,0.543830388498196
WT,basal cell,1,5.18652173913044,1.14715188648912,0.165577112616471,1104,30005,0.496236517023792,0.14788086399759,0.200474789028611,0.791998245018972,0.496236517023792,2.9320354435676,0.00168374156198226,2.31170388944618
WT,basal cell,2,18.1536428571429,0.329563853710867,0.0475684449137849,672,30005,0.388909669741867,0.136824519682405,0.115260630377057,0.662558709106678,0.388909669741867,-0.409684004722776,0.658981117448207,0.847404627222588
WT,basal cell,3,18.5435,0.277029815139532,0.0399858095860903,384,30005,0.421267464762345,0.187375867716323,0.0465157293296991,0.796019200194991,0.421267464762345,-0.752826398883759,0.77422287951381,0.65761027924579
WT,basal cell,4,16.5085,0.280758946824935,0.0405240633816929,96,30005,0.46483689911621,0.26242019251187,-0.0600034859075294,0.98967728413995,0.46483689911621,-0.693245437932321,0.755922231222448,0.603994535198773
WT,connective tissue-meninges-dermal FB,1,41.5570869565217,0.206339024337001,0.0297824728113231,1104,44987,0.332675101887654,0.0910929827588954,0.150489136369863,0.514861067405444,0.332675101887654,-1.31822495777371,0.90628582344541,0.620241861101716
WT,connective tissue-meninges-dermal FB,2,32.2633571428572,0.18457825388745,0.0266415761421177,672,44987,0.36732906243198,0.127679949587561,0.111969163256857,0.622688961607103,0.36732906243198,-1.40114262846222,0.91941428682689,0.502487477210245
WT,connective tissue-meninges-dermal FB,3,24.964125,0.267528094618809,0.0386143543609892,384,44987,0.407646205674552,0.18006022991861,0.0475257458373321,0.767766665511773,0.407646205674552,-0.760873991750247,0.776633832812475,0.65627519867655
WT,connective tissue-meninges-dermal FB,4,22.3355,0.853321413758234,0.123166336984648,96,44987,0.447750782247107,0.250778626994406,-0.0538064717417043,0.949308036235919,0.447750782247107,1.45161884429658,0.0733038080384051,1.90579547282019
WT,cranial muscle (early),1,2.40647826086957,1.03541001554346,0.149448562798912,1104,7086,0.841252096119901,0.280330134026593,0.280591828066715,1.40191236417309,0.841252096119901,0.611176710044906,0.270541300075891,1.23079635738094
WT,cranial muscle (early),2,7.50835714285714,0.367770634159078,0.0530831186579458,672,7086,0.467980108232461,0.17122040466295,0.125539298906562,0.81042091755836,0.467980108232461,-0.559016640895974,0.711924818365861,0.785868090736016
WT,cranial muscle (early),3,8.63125,0.357911360613331,0.0516600550990329,384,7086,0.487860880079562,0.223842488598947,0.0401759028816677,0.935545857277456,0.487860880079562,-0.565670801587912,0.714191206200624,0.733634065012471
WT,cranial muscle (early),4,7.241,0.942892894867575,0.136094866667195,96,7086,0.558586723276387,0.32785031633641,-0.0971139093964333,1.21428735594921,0.558586723276387,1.0826271533814,0.139486974923375,1.68799732535181
WT,cranial muscle (progenitor),1,9.18104347826087,0.439810297554983,0.0634811484214347,1104,3242,0.406774173239673,0.116225895736219,0.174322381767235,0.639225964712112,0.406774173239673,0.249456691531678,0.401503768636959,1.08121490126131
WT,cranial muscle (progenitor),2,3.16042857142857,0.63804569743968,0.0920939637930204,672,3242,0.722440644895328,0.289763720814974,0.14291320326538,1.30196808652528,0.722440644895328,-0.277572444192605,0.609329706232573,0.883180787166432
WT,cranial muscle (progenitor),3,0.869,1.10962513815628,0.160160593053526,384,3242,5.6674262624652,4.36987679112219,-3.07232731977918,14.4071798447096,5.6674262624652,-1.04230466349966,0.851364774539627,0.195789955928534
WT,cranial muscle (progenitor),4,0.3875,2.57016536678469,0.370971416593748,96,3242,182.352255427721,364.393865282627,-546.435475137534,911.139985992976,182.352255427721,-0.493372732156312,0.689125377166501,0.0140945082404173
WT,cranial neural crest,1,8.75778260869565,0.86278674923573,0.124532540481123,1104,6619,0.41188033702412,0.117996003337569,0.175888330348981,0.647872343699259,0.41188033702412,2.62833594010021,0.00429018664361369,2.0947510033362
WT,cranial neural crest,2,7.35657142857143,0.371995753268229,0.0536929620717025,672,6619,0.471037566597143,0.172576746203062,0.12588407419102,0.816191059003267,0.471037566597143,-0.547990228630572,0.708150693861116,0.789736911974114
WT,cranial neural crest,3,6.619,0.393480396151624,0.0567940031597452,384,6619,0.530329750700716,0.247665316266631,0.034999118167455,1.02566038323398,0.530329750700716,-0.538578058827802,0.70491098474609,0.741954219297945
WT,cranial neural crest,4,6.558,0.395873257907031,0.0571393830043997,96,6619,0.577954133554273,0.341673678636516,-0.105393223718759,1.26130149082731,0.577954133554273,-0.525609485009248,0.700420217417529,0.684956184104973
WT,differentiating neuron (hindbrain),1,19.234347826087,0.303658386460885,0.0438293127912199,1104,16421,0.355436727227331,0.0986984776846485,0.158039771858034,0.552833682596628,0.355436727227331,-0.479462005091344,0.684195004103528,0.854324731238791
WT,differentiating neuron (hindbrain),2,33.1385714285714,0.267138863612791,0.0385581737044638,672,16421,0.366617172305805,0.127380190763437,0.111856790778931,0.62137755383268,0.366617172305805,-0.74746201316616,0.772607637742652,0.728658894870213
WT,differentiating neuron (hindbrain),3,35.314875,0.189692045432011,0.0273796883733255,384,16421,0.396460553922472,0.174091194123011,0.0482781656764496,0.744642942168495,0.396460553922472,-1.17328065127748,0.879658360610283,0.478463856127046
WT,differentiating neuron (hindbrain),4,33.8915,0.18100630943924,0.0261260103699414,96,16421,0.431842135992906,0.240023477001382,-0.0482048180098583,0.91188908999567,0.431842135992906,-1.03891075384276,0.850576877727773,0.419149254676281
WT,differentiating neuron 1,1,26.0406086956522,0.383083208069219,0.0552932983251974,1104,20629,0.344173153670328,0.0949215923897452,0.154329968890837,0.534016338449818,0.344173153670328,0.354204397116966,0.361592854259041,1.11305371724653
WT,differentiating neuron 1,2,34.1215714285714,0.308748334325208,0.0445639834836269,672,20629,0.365862663989782,0.127062620964221,0.11173742206134,0.619987905918223,0.365862663989782,-0.424166047615565,0.664277639927081,0.843891341516695
WT,differentiating neuron 1,3,32.168625,0.260737186931821,0.0376341712657081,384,20629,0.399071132559697,0.175481135037446,0.0481088624848052,0.750033402634588,0.399071132559697,-0.770785745094405,0.779583031021613,0.653360179824125
WT,differentiating neuron 1,4,28.877,0.263581834700217,0.0380447608044164,96,20629,0.437117553861031,0.243580818931008,-0.0500440840009846,0.924279191723047,0.437117553861031,-0.703901735935096,0.759253014834447,0.602999884978344
WT,differentiating neuron 2,1,8.47208695652174,0.363347403791014,0.0524446803470234,1104,6944,0.415655892603307,0.119307834447994,0.177040223707318,0.654271561499295,0.415655892603307,-0.401367224715276,0.65592511183461,0.874154343188357
WT,differentiating neuron 2,2,11.1567142857143,0.448421939657809,0.0647241318929925,672,6944,0.422088617201252,0.151093011121512,0.119902594958228,0.724274639444276,0.422088617201252,0.160205180976814,0.436359724140482,1.06238813695372
WT,differentiating neuron 2,3,11.4645,0.337634998788288,0.0487334143595643,384,6944,0.455856511462126,0.206175727561937,0.0435050563382524,0.868207966586,0.455856511462126,-0.558025123831757,0.711586385816585,0.740660691026105
WT,differentiating neuron 2,4,10.6895,0.322892655434838,0.0466055403836643,96,6944,0.502617669793195,0.28848121658401,-0.074344763374826,1.07958010296122,0.502617669793195,-0.615029785030731,0.730732474770414,0.642422013471382
WT,dorsal spinal cord neuron,1,6.05247826086957,0.413686981434999,0.0597105725229351,1104,3195,0.464833957012219,0.136619250183129,0.191595456645961,0.738072457378476,0.464833957012219,-0.343042988154715,0.634216939866208,0.889967213441174
WT,dorsal spinal cord neuron,2,7.9105,0.611568195180729,0.0882722655288518,672,3195,0.460531292603365,0.16792384602409,0.124683600555186,0.796378984651545,0.460531292603365,0.796140409780767,0.212975214411384,1.32796230137491
WT,dorsal spinal cord neuron,3,9.9625,0.499075097348873,0.0720352854500526,384,3195,0.470286540488478,0.214109831238974,0.0420668780105291,0.898506202966426,0.470286540488478,0.127437770609966,0.449296961653106,1.06121492830837
WT,dorsal spinal cord neuron,4,12.361,0.312119287949877,0.045050538729284,96,3195,0.487773786053041,0.278190684349515,-0.0686075826459899,1.04415515475207,0.487773786053041,-0.623297530537057,0.733455489856029,0.639885325686479
WT,endothelium (dorsal aorta),1,4.98395652173913,0.644897753305408,0.0930829728676655,1104,10028,0.505537946594406,0.151246058173312,0.203045830247783,0.80803006294103,0.505537946594406,0.784707853751422,0.216312438488153,1.27566636223811
WT,endothelium (dorsal aorta),2,10.7880714285714,0.388441561643223,0.0560667100447884,672,10028,0.42516339829374,0.152427668241477,0.120308061810787,0.730018734776694,0.42516339829374,-0.226102924075305,0.589439314802364,0.913628885275899
WT,endothelium (dorsal aorta),3,13.854625,0.267918936922813,0.0386707675883462,384,10028,0.439887197179324,0.197457099223845,0.0449729987316331,0.834801395627015,0.439887197179324,-0.854678247835871,0.803635352072957,0.609062820288433
WT,endothelium (dorsal aorta),4,12.7735,0.28022273090396,0.0404466672801133,96,10028,0.484763255787617,0.276111640639176,-0.067460025490735,1.03698653706597,0.484763255787617,-0.732966829346009,0.768210669541695,0.578060996905941
WT,endothelium (vein + early artery),1,16.8280434782609,0.302075473449635,0.0436008389779326,1104,13274,0.361754162418278,0.100827999190831,0.160098164036615,0.563410160799941,0.361754162418278,-0.543267699901798,0.706527249997433,0.835029710315704
WT,endothelium (vein + early artery),2,15.9292142857143,0.288861103621676,0.0416935089835967,672,13274,0.396064202844537,0.139880270004278,0.116303662835981,0.675824742853094,0.396064202844537,-0.734460115151431,0.768665819937119,0.729328986429656
WT,endothelium (vein + early artery),3,14.702,0.261929671270648,0.0378062915542148,384,13274,0.435571861583178,0.195112468555516,0.0453469244721454,0.82579679869421,0.435571861583178,-0.873708683833122,0.808861539680429,0.601346630424219
WT,endothelium (vein + early artery),4,13.169,0.269026762669134,0.0388306684615596,96,13274,0.482069787057711,0.274253870996241,-0.0664379549347705,1.03057752905019,0.482069787057711,-0.769138431225186,0.77909443212799,0.558066010133357
WT,"eye, optic cup",1,41.8324347826087,0.26578433388366,0.0383626641785291,1104,27594,0.332550257218473,0.0910515639028035,0.150447129412866,0.51465338502408,0.332550257218473,-0.675746258102945,0.750399119520023,0.799230576775796
WT,"eye, optic cup",2,34.0576428571429,0.266462167610092,0.0384605010496344,672,27594,0.365910362584523,0.127082693027465,0.111744976529593,0.620075748639454,0.365910362584523,-0.748997457976722,0.773070631213373,0.728217057664062
WT,"eye, optic cup",3,32.90475,0.236297803841453,0.0341066501641951,384,27594,0.3984139882322,0.175131072299847,0.0481518436325059,0.748676132831894,0.3984139882322,-0.908614583261971,0.818223197017777,0.59309615330006
WT,"eye, optic cup",4,31.914,0.22556085649351,0.0325569053037927,96,27594,0.433717210073694,0.241286837093963,-0.0488564641142321,0.916290884261621,0.433717210073694,-0.854944997237925,0.803709200865563,0.520064344357431
WT,fast-committed myocyte (fusing),1,11.8954782608696,0.688205896849684,0.0993339649510132,1104,3812,0.383507221535958,0.108220330214246,0.167066561107467,0.599947881964449,0.383507221535958,2.07422637245617,0.0190291460267739,1.79450570472545
WT,fast-committed myocyte (fusing),2,2.04628571428571,1.11110415385004,0.160374070580758,672,3812,1.0866935023505,0.475200883791674,0.136291734767156,2.03709526993385,1.0866935023505,0.0486720383909983,0.480590329793969,1.0224632349846
WT,fast-committed myocyte (fusing),3,0.469125,1.4892448552183,0.214953979512388,384,3812,57.9281671905793,73.0540950238473,-88.1800228571152,204.036357238274,57.9281671905793,-0.77256008719675,0.780108613355675,0.0257084752969794
WT,fast-committed myocyte (fusing),4,0.2065,2.17181199155658,0.313474059488612,96,3812,38805.1518321624,241150.891233385,-443496.630634608,521106.934298933,38805.1518321624,-0.160907470926925,0.563916860982639,5.59671045986359e-05
WT,fin fold,1,4.26726086956522,1.04553951972212,0.150910630789989,1104,16572,0.547565030183243,0.166612194584385,0.214340641014473,0.880789419352013,0.547565030183243,2.21521965436174,0.0133724957379406,1.9094344271259
